GWAS	GWAS_region	eQTLs	mQTL_top_coloc_Tissue	mQTL_top_coloc_cpg	mQTLs
UKB_23099_Body_fat_percentage	region1103	FALSE	Lung	cg09783949	TRUE
UKB_23099_Body_fat_percentage	region113	FALSE	ColonTransverse	cg14124465	TRUE
UKB_23099_Body_fat_percentage	region1143	FALSE	Lung	cg14384230	TRUE
UKB_23099_Body_fat_percentage	region1160	FALSE	Ovary	cg04642306	TRUE
UKB_23099_Body_fat_percentage	region1231	FALSE	Lung	cg15296664	TRUE
UKB_23099_Body_fat_percentage	region1268	FALSE	ColonTransverse	cg09469986	TRUE
UKB_23099_Body_fat_percentage	region128	FALSE	Ovary	cg12298890	TRUE
UKB_23099_Body_fat_percentage	region1385	FALSE	Lung	cg20900050	TRUE
UKB_23099_Body_fat_percentage	region1411	FALSE	Lung	cg25632853	TRUE
UKB_23099_Body_fat_percentage	region1415	FALSE	ColonTransverse	cg03950166	TRUE
UKB_23099_Body_fat_percentage	region1466	FALSE	Lung	cg09780180	TRUE
UKB_23099_Body_fat_percentage	region147	FALSE	BreastMammaryTissue	cg09153930	TRUE
UKB_23099_Body_fat_percentage	region1499	FALSE	Ovary	cg16186288	TRUE
UKB_23099_Body_fat_percentage	region1507	FALSE	ColonTransverse	cg04520793	TRUE
UKB_23099_Body_fat_percentage	region1580	FALSE	Lung	cg08620237	TRUE
UKB_23099_Body_fat_percentage	region170	FALSE	Lung	cg09905256	TRUE
UKB_23099_Body_fat_percentage	region248	FALSE	Lung	cg02250200	TRUE
UKB_23099_Body_fat_percentage	region28	FALSE	ColonTransverse	cg11399254	TRUE
UKB_23099_Body_fat_percentage	region286	FALSE	ColonTransverse	cg23145322	TRUE
UKB_23099_Body_fat_percentage	region305	FALSE	ColonTransverse	cg15392992	TRUE
UKB_23099_Body_fat_percentage	region4	FALSE	Lung	cg01881062	TRUE
UKB_23099_Body_fat_percentage	region401	FALSE	BreastMammaryTissue	cg19224164	TRUE
UKB_23099_Body_fat_percentage	region452	FALSE	ColonTransverse	cg02457460	TRUE
UKB_23099_Body_fat_percentage	region560	FALSE	Lung	cg21931263	TRUE
UKB_23099_Body_fat_percentage	region563	FALSE	Lung	cg26621088	TRUE
UKB_23099_Body_fat_percentage	region571	FALSE	Lung	cg06892714	TRUE
UKB_23099_Body_fat_percentage	region581	FALSE	Ovary	cg24224080	TRUE
UKB_23099_Body_fat_percentage	region601	FALSE	ColonTransverse	cg15022039	TRUE
UKB_23099_Body_fat_percentage	region619	FALSE	Prostate	cg04001520	TRUE
UKB_23099_Body_fat_percentage	region918	FALSE	ColonTransverse	cg03431521	TRUE
UKB_23099_Body_fat_percentage	region923	FALSE	BreastMammaryTissue	cg09012560	TRUE
UKB_23099_Body_fat_percentage	region946	FALSE	Prostate	cg23655995	TRUE
UKB_23099_Body_fat_percentage	region948	FALSE	Lung	cg26485890	TRUE
UKB_23099_Body_fat_percentage	region999	FALSE	Lung	cg08433538	TRUE
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	region32	FALSE	Ovary	cg17814615	TRUE
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	region103	FALSE	ColonTransverse	cg26274929	TRUE
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	region1209	FALSE	Ovary	cg25570745	TRUE
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	region1369	FALSE	Ovary	cg01695643	TRUE
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	region1409	FALSE	ColonTransverse	cg25095184	TRUE
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	region143	FALSE	Ovary	cg01849587	TRUE
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	region1441	FALSE	Lung	cg01176694	TRUE
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	region1563	FALSE	ColonTransverse	cg13734729	TRUE
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	region1668	FALSE	Prostate	cg02488385	TRUE
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	region175	FALSE	KidneyCortex	cg12294361	TRUE
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	region238	FALSE	WholeBlood	cg05604158	TRUE
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	region272	FALSE	Lung	cg01206723	TRUE
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	region466	FALSE	Ovary	cg00100420	TRUE
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	region74	FALSE	Ovary	cg24449914	TRUE
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	region741	FALSE	Ovary	cg12207953	TRUE
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	region742	FALSE	WholeBlood	cg03226526	TRUE
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	region827	FALSE	Ovary	cg01499591	TRUE
UKB_2395_4_Hair_or_balding_pattern_Pattern_4	region896	FALSE	KidneyCortex	cg14595683	TRUE
UKB_50_Standing_height	region0	FALSE	ColonTransverse	cg17801765	TRUE
UKB_50_Standing_height	region1	FALSE	Lung	cg07048210	TRUE
UKB_50_Standing_height	region1028	FALSE	ColonTransverse	cg09289102	TRUE
UKB_50_Standing_height	region1059	FALSE	KidneyCortex	cg08514558	TRUE
UKB_50_Standing_height	region107	FALSE	Lung	cg11732119	TRUE
UKB_50_Standing_height	region1086	FALSE	Prostate	cg04949429	TRUE
UKB_50_Standing_height	region1091	FALSE	Ovary	cg16538964	TRUE
UKB_50_Standing_height	region12	FALSE	KidneyCortex	cg11362044	TRUE
UKB_50_Standing_height	region1243	FALSE	ColonTransverse	cg08884029	TRUE
UKB_50_Standing_height	region1355	FALSE	Prostate	cg19526562	TRUE
UKB_50_Standing_height	region137	FALSE	Lung	cg24144317	TRUE
UKB_50_Standing_height	region1374	FALSE	Prostate	cg15542309	TRUE
UKB_50_Standing_height	region146	FALSE	ColonTransverse	cg05945668	TRUE
UKB_50_Standing_height	region148	FALSE	Ovary	cg04482131	TRUE
UKB_50_Standing_height	region1482	FALSE	Ovary	cg02972607	TRUE
UKB_50_Standing_height	region1496	FALSE	Prostate	cg12651761	TRUE
UKB_50_Standing_height	region1497	FALSE	MuscleSkeletal	cg22639895	TRUE
UKB_50_Standing_height	region1515	FALSE	ColonTransverse	cg00023001	TRUE
UKB_50_Standing_height	region1540	FALSE	Prostate	cg13525835	TRUE
UKB_50_Standing_height	region1576	FALSE	ColonTransverse	cg26490845	TRUE
UKB_50_Standing_height	region1583	FALSE	ColonTransverse	cg09985163	TRUE
UKB_50_Standing_height	region1623	FALSE	Prostate	cg26060783	TRUE
UKB_50_Standing_height	region167	FALSE	Lung	cg01496110	TRUE
UKB_50_Standing_height	region1671	FALSE	Ovary	cg16831361	TRUE
UKB_50_Standing_height	region185	FALSE	Ovary	cg25178838	TRUE
UKB_50_Standing_height	region191	FALSE	Prostate	cg02552255	TRUE
UKB_50_Standing_height	region323	FALSE	Prostate	cg01190459	TRUE
UKB_50_Standing_height	region407	FALSE	ColonTransverse	cg11146249	TRUE
UKB_50_Standing_height	region428	FALSE	ColonTransverse	cg10868668	TRUE
UKB_50_Standing_height	region438	FALSE	Prostate	cg26694713	TRUE
UKB_50_Standing_height	region476	FALSE	Testis	cg19748678	TRUE
UKB_50_Standing_height	region6	FALSE	Lung	cg13790717	TRUE
UKB_50_Standing_height	region603	FALSE	Prostate	cg08845721	TRUE
UKB_50_Standing_height	region662	FALSE	ColonTransverse	cg01489274	TRUE
UKB_50_Standing_height	region727	FALSE	Testis	cg06019170	TRUE
UKB_50_Standing_height	region745	FALSE	Ovary	cg12150100	TRUE
UKB_50_Standing_height	region746	FALSE	ColonTransverse	cg03459839	TRUE
UKB_50_Standing_height	region788	FALSE	ColonTransverse	cg24342500	TRUE
UKB_50_Standing_height	region797	FALSE	ColonTransverse	cg14871678	TRUE
UKB_50_Standing_height	region802	FALSE	ColonTransverse	cg04621521	TRUE
UKB_50_Standing_height	region876	FALSE	Ovary	cg14904908	TRUE
UKB_50_Standing_height	region932	FALSE	ColonTransverse	cg09141604	TRUE
UKB_50_Standing_height	region979	FALSE	ColonTransverse	cg26955041	TRUE
UKB_50_Standing_height	region981	FALSE	Prostate	cg17366197	TRUE
UKB_50_Standing_height	region1018	FALSE	ColonTransverse	cg05546369	TRUE
UKB_50_Standing_height	region1041	FALSE	Lung	cg16028222	TRUE
UKB_50_Standing_height	region1047	FALSE	Ovary	cg19880462	TRUE
UKB_50_Standing_height	region1081	FALSE	Lung	cg03567706	TRUE
UKB_50_Standing_height	region1082	FALSE	Lung	cg14729344	TRUE
UKB_50_Standing_height	region1089	FALSE	ColonTransverse	cg18581292	TRUE
UKB_50_Standing_height	region1103	FALSE	Prostate	cg05095158	TRUE
UKB_50_Standing_height	region1114	FALSE	MuscleSkeletal	cg04656163	TRUE
UKB_50_Standing_height	region1173	FALSE	Lung	cg13488811	TRUE
UKB_50_Standing_height	region1188	FALSE	Ovary	cg07019303	TRUE
UKB_50_Standing_height	region1247	FALSE	ColonTransverse	cg26620530	TRUE
UKB_50_Standing_height	region1257	FALSE	ColonTransverse	cg21344159	TRUE
UKB_50_Standing_height	region132	FALSE	Prostate	cg04617936	TRUE
UKB_50_Standing_height	region1356	FALSE	Lung	cg03395898	TRUE
UKB_50_Standing_height	region1368	FALSE	Prostate	cg08087268	TRUE
UKB_50_Standing_height	region1373	FALSE	Prostate	cg13546977	TRUE
UKB_50_Standing_height	region1410	FALSE	ColonTransverse	cg06730438	TRUE
UKB_50_Standing_height	region1413	FALSE	Prostate	cg25878151	TRUE
UKB_50_Standing_height	region1467	FALSE	Prostate	cg00897404	TRUE
UKB_50_Standing_height	region1469	FALSE	ColonTransverse	cg10800941	TRUE
UKB_50_Standing_height	region1472	FALSE	ColonTransverse	cg03133097	TRUE
UKB_50_Standing_height	region1479	FALSE	WholeBlood	cg19506425	TRUE
UKB_50_Standing_height	region1490	FALSE	Prostate	cg20934660	TRUE
UKB_50_Standing_height	region1561	FALSE	Prostate	cg11436943	TRUE
UKB_50_Standing_height	region1663	FALSE	ColonTransverse	cg20912370	TRUE
UKB_50_Standing_height	region1676	FALSE	KidneyCortex	cg19243788	TRUE
UKB_50_Standing_height	region201	FALSE	ColonTransverse	cg20002935	TRUE
UKB_50_Standing_height	region229	FALSE	Ovary	cg16815588	TRUE
UKB_50_Standing_height	region23	FALSE	ColonTransverse	cg09232440	TRUE
UKB_50_Standing_height	region24	FALSE	WholeBlood	cg09898779	TRUE
UKB_50_Standing_height	region249	FALSE	Lung	cg26227840	TRUE
UKB_50_Standing_height	region26	FALSE	Prostate	cg07158473	TRUE
UKB_50_Standing_height	region274	FALSE	ColonTransverse	cg14051367	TRUE
UKB_50_Standing_height	region28	FALSE	Lung	cg14566738	TRUE
UKB_50_Standing_height	region314	FALSE	Prostate	cg05401945	TRUE
UKB_50_Standing_height	region332	FALSE	Prostate	cg00779294	TRUE
UKB_50_Standing_height	region351	FALSE	Lung	cg06696564	TRUE
UKB_50_Standing_height	region366	FALSE	ColonTransverse	cg21173144	TRUE
UKB_50_Standing_height	region400	FALSE	Prostate	cg05641849	TRUE
UKB_50_Standing_height	region491	FALSE	Lung	cg02524475	TRUE
UKB_50_Standing_height	region515	FALSE	Prostate	cg05395063	TRUE
UKB_50_Standing_height	region516	FALSE	ColonTransverse	cg03656872	TRUE
UKB_50_Standing_height	region520	FALSE	Prostate	cg18584368	TRUE
UKB_50_Standing_height	region593	FALSE	ColonTransverse	cg05256605	TRUE
UKB_50_Standing_height	region595	FALSE	Ovary	cg22562003	TRUE
UKB_50_Standing_height	region601	FALSE	Ovary	cg23573900	TRUE
UKB_50_Standing_height	region604	FALSE	Lung	cg07876340	TRUE
UKB_50_Standing_height	region619	FALSE	Lung	cg13569779	TRUE
UKB_50_Standing_height	region621	FALSE	Ovary	cg16278800	TRUE
UKB_50_Standing_height	region631	FALSE	Lung	cg18551822	TRUE
UKB_50_Standing_height	region651	FALSE	WholeBlood	cg27045756	TRUE
UKB_50_Standing_height	region699	FALSE	ColonTransverse	cg14246568	TRUE
UKB_50_Standing_height	region706	FALSE	Prostate	cg19640553	TRUE
UKB_50_Standing_height	region714	FALSE	ColonTransverse	cg08098264	TRUE
UKB_50_Standing_height	region730	FALSE	Prostate	cg07943832	TRUE
UKB_50_Standing_height	region737	FALSE	Ovary	cg06650996	TRUE
UKB_50_Standing_height	region762	FALSE	Ovary	cg08153160	TRUE
UKB_50_Standing_height	region773	FALSE	ColonTransverse	cg03639919	TRUE
UKB_50_Standing_height	region777	FALSE	Ovary	cg16960292	TRUE
UKB_50_Standing_height	region815	FALSE	ColonTransverse	cg18358894	TRUE
UKB_50_Standing_height	region860	FALSE	ColonTransverse	cg19484559	TRUE
UKB_50_Standing_height	region947	FALSE	MuscleSkeletal	cg01400004	TRUE
UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	region640	FALSE	Ovary	cg02098414	TRUE
UKB_6150_1_Vascular_or_heart_problems_diagnosed_by_doctor_Heart_attack	region950	FALSE	Ovary	cg10734259	TRUE
UKB_6152_8_diagnosed_by_doctor_Asthma	region1135	FALSE	ColonTransverse	cg10400081	TRUE
UKB_6152_8_diagnosed_by_doctor_Asthma	region1159	FALSE	Prostate	cg01101960	TRUE
UKB_6152_8_diagnosed_by_doctor_Asthma	region1164	FALSE	Ovary	cg00804785	TRUE
UKB_6152_8_diagnosed_by_doctor_Asthma	region1251	FALSE	Lung	cg18971251	TRUE
UKB_6152_8_diagnosed_by_doctor_Asthma	region1353	FALSE	Lung	cg18825221	TRUE
UKB_6152_8_diagnosed_by_doctor_Asthma	region137	FALSE	Lung	cg06702484	TRUE
UKB_6152_8_diagnosed_by_doctor_Asthma	region275	FALSE	Lung	cg02698622	TRUE
UKB_6152_8_diagnosed_by_doctor_Asthma	region428	FALSE	Lung	cg10387769	TRUE
UKB_6152_8_diagnosed_by_doctor_Asthma	region649	FALSE	Lung	cg13736514	TRUE
UKB_6152_8_diagnosed_by_doctor_Asthma	region653	FALSE	Ovary	cg06206827	TRUE
UKB_6152_8_diagnosed_by_doctor_Asthma	region656	FALSE	KidneyCortex	cg24129356	TRUE
UKB_6152_8_diagnosed_by_doctor_Asthma	region657	FALSE	Ovary	cg02856860	TRUE
UKB_6152_8_diagnosed_by_doctor_Asthma	region761	FALSE	Prostate	cg01770232	TRUE
UKB_6152_8_diagnosed_by_doctor_Asthma	region764	FALSE	Lung	cg11187739	TRUE
UKB_6152_8_diagnosed_by_doctor_Asthma	region897	FALSE	ColonTransverse	cg09533845	TRUE
UKB_6152_8_diagnosed_by_doctor_Asthma	region938	FALSE	WholeBlood	cg11123501	TRUE
UKB_6152_8_diagnosed_by_doctor_Asthma	region1016	FALSE	ColonTransverse	cg14207001	TRUE
UKB_6152_8_diagnosed_by_doctor_Asthma	region1233	FALSE	Ovary	cg05055747	TRUE
UKB_6152_8_diagnosed_by_doctor_Asthma	region1404	FALSE	ColonTransverse	cg03300961	TRUE
UKB_6152_8_diagnosed_by_doctor_Asthma	region1438	FALSE	WholeBlood	cg07242609	TRUE
UKB_6152_8_diagnosed_by_doctor_Asthma	region1599	FALSE	ColonTransverse	cg27586885	TRUE
UKB_6152_8_diagnosed_by_doctor_Asthma	region1668	FALSE	Lung	cg22866426	TRUE
UKB_6152_8_diagnosed_by_doctor_Asthma	region396	FALSE	Lung	cg17657502	TRUE
UKB_6152_8_diagnosed_by_doctor_Asthma	region543	FALSE	Ovary	cg01027405	TRUE
UKB_6152_8_diagnosed_by_doctor_Asthma	region690	FALSE	WholeBlood	cg18477569	TRUE
UKB_6152_8_diagnosed_by_doctor_Asthma	region710	FALSE	ColonTransverse	cg16465083	TRUE
UKB_6152_8_diagnosed_by_doctor_Asthma	region82	FALSE	Lung	cg22356347	TRUE
UKB_6152_8_diagnosed_by_doctor_Asthma	region940	FALSE	MuscleSkeletal	cg03798910	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region1129	FALSE	Lung	cg14417377	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region1164	FALSE	ColonTransverse	cg17382048	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region1252	FALSE	WholeBlood	cg13149877	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region1330	FALSE	ColonTransverse	cg14523979	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region1353	FALSE	MuscleSkeletal	cg18825221	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region137	FALSE	Lung	cg06702484	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region1496	FALSE	ColonTransverse	cg10140454	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region1508	FALSE	Testis	cg24539562	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region16	FALSE	Lung	cg20670361	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region1653	FALSE	ColonTransverse	cg15212369	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region21	FALSE	Lung	cg12633102	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region268	FALSE	Lung	cg12429610	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region275	FALSE	Lung	cg02698622	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region390	FALSE	Lung	cg10168494	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region428	FALSE	Lung	cg10387769	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region546	FALSE	Lung	cg10567463	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region598	FALSE	WholeBlood	cg07252501	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region649	FALSE	WholeBlood	cg16482183	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region653	FALSE	Ovary	cg26755097	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region654	FALSE	Ovary	cg09281154	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region657	FALSE	KidneyCortex	cg26521092	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region75	FALSE	Prostate	cg13796884	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region764	FALSE	MuscleSkeletal	cg21912938	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region924	FALSE	ColonTransverse	cg16467921	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region1172	FALSE	Lung	cg07942997	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region1275	FALSE	Lung	cg16969681	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region1404	FALSE	ColonTransverse	cg03300961	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region1438	FALSE	ColonTransverse	cg16765268	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region1531	FALSE	ColonTransverse	cg09706574	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region1599	FALSE	ColonTransverse	cg27586885	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region265	FALSE	Lung	cg27482129	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region299	FALSE	ColonTransverse	cg20685600	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region403	FALSE	Lung	cg15192103	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region429	FALSE	Ovary	cg01879260	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region543	FALSE	ColonTransverse	cg27582180	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region613	FALSE	Lung	cg03306240	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region82	FALSE	Testis	cg18469283	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region85	FALSE	Ovary	cg24633390	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region948	FALSE	Lung	cg26485890	TRUE
UKB_6152_9_diagnosed_by_doctor_Hayfever_allergic_rhinitis_or_eczema	region993	FALSE	Lung	cg07434970	TRUE
BCAC_ER_positive_BreastCancer_EUR	region1196	FALSE	Prostate	cg04661620	TRUE
BCAC_ER_positive_BreastCancer_EUR	region521	FALSE	Ovary	cg03935379	TRUE
MAGIC_FastingGlucose	region1122	FALSE	Lung	cg07371681	TRUE
MAGIC_FastingGlucose	region233	FALSE	Lung	cg00689835	TRUE
MAGIC_FastingGlucose	region1121	FALSE	Lung	cg23097878	TRUE
PGC_ADHD_EUR_2017	region1231	FALSE	WholeBlood	cg12414174	TRUE
UKB_20002_1222_self_reported_type_1_diabetes	region653	FALSE	ColonTransverse	cg08420066	TRUE
UKB_20002_1223_self_reported_type_2_diabetes	region1612	FALSE	Ovary	cg24062375	TRUE
UKB_20002_1309_self_reported_osteoporosis	region42	FALSE	Ovary	cg16110541	TRUE
UKB_20002_1309_self_reported_osteoporosis	region813	FALSE	Ovary	cg22795239	TRUE
UKB_20002_1313_self_reported_ankylosing_spondylitis	region655	FALSE	Lung	cg25403205	TRUE
UKB_2395_2_Hair_or_balding_pattern_Pattern_2	region1	FALSE	Ovary	cg03039243	TRUE
UKB_2395_2_Hair_or_balding_pattern_Pattern_2	region238	FALSE	WholeBlood	cg05604158	TRUE
UKB_2395_2_Hair_or_balding_pattern_Pattern_2	region346	FALSE	Ovary	cg05785919	TRUE
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	region636	FALSE	ColonTransverse	cg16961295	TRUE
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	region700	FALSE	Lung	cg21376090	TRUE
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	region175	FALSE	Testis	cg12294361	TRUE
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	region272	FALSE	Lung	cg01206723	TRUE
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	region610	FALSE	Lung	cg07410188	TRUE
UKB_2395_3_Hair_or_balding_pattern_Pattern_3	region74	FALSE	Ovary	cg24449914	TRUE
